,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,H_Throw-in,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,A_Throw-in,H_cat,gameurl
130,02.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Espanyol,2,36,8,3,3,2,9,3,1,2,7,2,1,141,92,8,49,14,,02.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Valencia,2,64,7,4,3,0,8,2,1,1,8,1,1,239,197,6,41,29,,cat10,https://www.flashscore.com/match/UPa5LOHK/#/match-summary/match-statistics/2
131,02.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Espanyol,0,38,2,2,0,0,7,3,0,1,9,,,154,110,6,55,22,,02.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Valencia,0,62,5,1,3,1,9,2,0,2,7,,,260,215,7,42,24,,cat11,https://www.flashscore.com/match/UPa5LOHK/#/match-summary/match-statistics/1
132,02.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Celta Vigo,0,48,6,2,3,1,1,2,1,3,13,1,,199,168,12,45,25,,02.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Betis,0,52,8,3,3,2,14,2,1,2,0,2,,207,171,11,51,28,,cat12,https://www.flashscore.com/match/MNvpEtAf/#/match-summary/match-statistics/2
133,02.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Celta Vigo,1,44,5,2,2,1,3,3,2,1,13,3,0,172,137,8,44,20,,02.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Betis,0,56,1,1,0,0,13,1,0,1,3,1,1,227,183,7,50,13,,cat13,https://www.flashscore.com/match/MNvpEtAf/#/match-summary/match-statistics/1
134,02.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Girona,1,44,11,6,3,2,12,0,0,0,6,3,,153,119,5,44,25,,02.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Real Sociedad,3,56,7,3,4,0,6,1,1,5,11,1,,185,150,12,46,17,,cat14,https://www.flashscore.com/match/8Gb9KrXQ/#/match-summary/match-statistics/2
135,02.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Girona,2,36,5,2,2,1,8,2,0,0,3,,,162,125,6,24,11,,02.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Real Sociedad,2,64,4,2,1,1,3,1,0,0,8,,,299,262,9,55,19,,cat15,https://www.flashscore.com/match/8Gb9KrXQ/#/match-summary/match-statistics/1
136,02.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Real Madrid,0,68,11,2,4,5,7,4,4,0,5,0,0,293,265,5,62,53,,02.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Osasuna,1,32,4,1,3,0,9,1,0,2,9,2,1,142,106,8,20,9,,cat16,https://www.flashscore.com/match/IkYhCKv7/#/match-summary/match-statistics/2
137,02.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Real Madrid,1,60,11,2,5,4,4,6,0,1,4,1,,311,284,1,57,36,,02.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Osasuna,0,40,4,1,3,0,4,1,0,1,4,0,,209,175,7,38,18,,cat17,https://www.flashscore.com/match/IkYhCKv7/#/match-summary/match-statistics/1
138,03.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Rayo Vallecano,1,73,8,4,2,2,12,6,0,1,4,0,,296,256,15,81,41,,03.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Elche,0,27,3,1,1,1,6,2,0,3,8,7,,109,69,11,35,19,,cat18,https://www.flashscore.com/match/zRrlD0P0/#/match-summary/match-statistics/2
139,03.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Rayo Vallecano,1,71,7,2,3,2,18,7,2,0,1,1,,240,200,7,65,35,,03.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 7",Elche,1,29,2,1,1,0,3,1,0,1,11,1,,105,65,9,35,12,,cat19,https://www.flashscore.com/match/zRrlD0P0/#/match-summary/match-statistics/1
140,07.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Osasuna,1,39,8,1,6,1,11,5,1,3,6,3,2,132,85,8,41,18,,07.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Valencia,1,61,10,4,5,1,5,2,0,0,12,5,1,222,174,7,47,23,,cat0,https://www.flashscore.com/match/fyaNRavf/#/match-summary/match-statistics/2
141,07.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Osasuna,0,51,3,1,2,0,9,2,0,2,5,0,,189,141,6,56,18,,07.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Valencia,1,49,5,3,1,1,5,3,2,1,7,1,,173,127,12,39,18,,cat1,https://www.flashscore.com/match/fyaNRavf/#/match-summary/match-statistics/1
142,08.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Almeria,0,38,2,0,2,0,7,4,4,1,13,4,1,137,94,14,36,9,,08.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Rayo Vallecano,1,62,9,2,5,2,17,2,2,0,5,1,0,234,195,9,67,23,,cat2,https://www.flashscore.com/match/j3hWPw96/#/match-summary/match-statistics/2
143,08.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Almeria,3,36,8,4,4,0,9,3,0,2,9,0,,124,81,17,37,25,,08.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Rayo Vallecano,0,64,3,2,1,0,9,4,2,1,7,1,,219,178,9,52,22,,cat3,https://www.flashscore.com/match/j3hWPw96/#/match-summary/match-statistics/1
144,08.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Atl. Madrid,1,47,6,3,1,2,13,4,0,3,5,2,,246,202,6,55,17,,08.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Girona,1,53,7,4,2,1,5,3,1,2,11,1,,271,240,9,56,23,,cat4,https://www.flashscore.com/match/OnLvzOWD/#/match-summary/match-statistics/2
145,08.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Atl. Madrid,1,43,7,4,1,2,3,4,0,0,7,1,,259,231,12,35,9,,08.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Girona,0,57,4,0,3,1,7,0,1,3,2,0,,337,301,10,77,34,,cat5,https://www.flashscore.com/match/OnLvzOWD/#/match-summary/match-statistics/1
146,08.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Sevilla,0,39,5,0,3,2,4,2,2,2,9,2,0,166,112,10,48,16,,08.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Ath Bilbao,1,61,18,3,9,6,11,4,1,0,3,0,1,256,211,3,42,38,,cat6,https://www.flashscore.com/match/pQizPcOC/#/match-summary/match-statistics/2
147,08.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Sevilla,1,53,5,3,0,2,14,3,0,1,10,2,,197,150,7,34,17,,08.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Ath Bilbao,0,47,3,1,0,2,10,3,3,2,11,0,,172,141,6,44,27,,cat7,https://www.flashscore.com/match/pQizPcOC/#/match-summary/match-statistics/1
148,08.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Getafe,0,31,7,2,2,3,3,3,0,2,5,,,177,123,9,45,11,,08.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Real Madrid,0,69,11,2,6,3,5,2,1,2,2,,,380,348,6,81,31,,cat8,https://www.flashscore.com/match/MN0FTL9s/#/match-summary/match-statistics/2
149,08.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Getafe,0,37,2,0,2,0,4,1,1,1,5,,,204,161,2,42,8,,08.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Real Madrid,1,63,8,2,5,1,6,2,1,0,3,,,360,318,7,66,25,,cat9,https://www.flashscore.com/match/MN0FTL9s/#/match-summary/match-statistics/1
150,09.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Valladolid,0,59,7,2,4,1,10,1,1,1,8,1,,256,223,9,63,30,,09.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Betis,0,41,2,1,0,1,12,1,0,2,5,1,,175,137,11,55,23,,cat10,https://www.flashscore.com/match/d0evOHwJ/#/match-summary/match-statistics/2
151,09.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Valladolid,0,59,5,1,2,2,12,2,0,0,4,,0,253,213,7,73,25,,09.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Betis,0,41,2,0,2,0,4,0,1,1,11,,1,181,145,13,48,17,,cat11,https://www.flashscore.com/match/d0evOHwJ/#/match-summary/match-statistics/1
152,09.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Cadiz CF,1,49,4,2,2,0,9,4,1,4,9,2,,170,128,6,46,23,,09.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Espanyol,2,51,9,6,3,0,11,2,0,1,3,3,,193,151,7,56,25,,cat12,https://www.flashscore.com/match/Gp0JSuPm/#/match-summary/match-statistics/2
153,09.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Cadiz CF,1,57,4,1,3,0,8,4,4,0,4,2,,202,143,4,54,29,,09.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Espanyol,0,43,0,0,0,0,8,1,0,0,9,1,,159,113,13,33,14,,cat13,https://www.flashscore.com/match/Gp0JSuPm/#/match-summary/match-statistics/1
154,09.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Real Sociedad,0,47,7,2,3,2,11,2,4,1,13,5,,171,137,12,35,11,,09.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Villarreal,0,53,5,1,2,2,17,2,0,2,11,2,,207,167,10,55,27,,cat14,https://www.flashscore.com/match/CCgSQJg0/#/match-summary/match-statistics/2
155,09.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Real Sociedad,1,73,10,3,3,4,7,7,1,0,8,0,,351,331,12,67,36,,09.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Villarreal,0,27,0,0,0,0,9,1,0,2,7,1,,133,112,10,20,4,,cat15,https://www.flashscore.com/match/CCgSQJg0/#/match-summary/match-statistics/1
156,09.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Barcelona,0,52,2,1,1,0,10,2,1,3,10,2,,242,202,10,55,27,,09.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Celta Vigo,0,48,12,3,4,5,10,3,3,1,6,4,,229,189,6,57,31,,cat16,https://www.flashscore.com/match/2wKrZsnK/#/match-summary/match-statistics/2
157,09.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Barcelona,1,64,11,4,6,1,5,4,0,0,6,,,323,293,7,79,39,,09.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Celta Vigo,0,36,2,0,1,1,6,0,1,3,3,,,182,145,6,33,10,,cat17,https://www.flashscore.com/match/2wKrZsnK/#/match-summary/match-statistics/1
158,10.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Elche,0,44,5,1,3,1,17,3,1,1,6,3,1,148,113,7,32,17,,10.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Mallorca,1,56,4,2,1,1,13,3,1,1,11,5,1,190,160,8,47,20,,cat18,https://www.flashscore.com/match/p29mY11Q/#/match-summary/match-statistics/2
159,10.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Elche,1,40,2,1,0,1,10,2,1,2,6,1,,172,129,7,43,8,,10.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 8",Mallorca,0,60,7,2,3,2,6,4,4,0,6,0,,246,211,6,65,25,,cat19,https://www.flashscore.com/match/p29mY11Q/#/match-summary/match-statistics/1
160,14.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Rayo Vallecano,0,68,9,3,2,4,7,2,3,1,10,2,,305,252,1,102,33,,14.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Getafe,0,32,4,1,1,2,13,0,0,3,8,1,,149,98,6,37,7,,cat0,https://www.flashscore.com/match/bTH9wcw6/#/match-summary/match-statistics/2
161,14.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Rayo Vallecano,0,62,7,0,2,5,8,2,3,2,3,0,,279,236,9,73,23,,14.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Getafe,0,38,2,2,0,0,6,1,0,0,9,2,,174,129,6,40,12,,cat1,https://www.flashscore.com/match/bTH9wcw6/#/match-summary/match-statistics/1
162,15.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Girona,1,73,14,4,9,1,4,4,1,0,9,4,,262,227,2,62,51,,15.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Cadiz CF,1,27,5,1,4,0,10,1,1,3,4,2,,106,62,6,30,9,,cat2,https://www.flashscore.com/match/xKGDxHhC/#/match-summary/match-statistics/2
163,15.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Girona,0,57,9,2,5,2,6,2,2,1,7,1,,221,190,10,63,32,,15.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Cadiz CF,0,43,4,1,2,1,9,1,1,2,5,2,,172,129,11,35,4,,cat3,https://www.flashscore.com/match/xKGDxHhC/#/match-summary/match-statistics/1
164,15.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Valencia,0,57,10,0,8,2,22,4,2,3,7,1,,221,185,17,83,35,,15.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Elche,1,43,5,4,1,0,16,0,0,0,12,4,,173,136,18,37,11,,cat4,https://www.flashscore.com/match/46I5vwOa/#/match-summary/match-statistics/2
165,15.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Valencia,2,63,10,8,1,1,7,2,3,1,7,2,,256,223,5,66,44,,15.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Elche,1,37,3,2,1,0,9,1,1,6,7,2,,153,110,9,18,6,,cat5,https://www.flashscore.com/match/46I5vwOa/#/match-summary/match-statistics/1
166,15.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Mallorca,0,52,6,3,3,0,7,0,1,0,7,1,,227,187,7,48,23,,15.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Sevilla,1,48,4,1,3,0,8,2,1,3,6,0,,215,164,2,58,9,,cat6,https://www.flashscore.com/match/UmQhsuvs/#/match-summary/match-statistics/2
167,15.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Mallorca,0,34,3,2,0,1,10,1,1,0,10,1,,144,108,4,38,20,,15.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Sevilla,0,66,0,0,0,0,11,1,1,2,9,3,,285,254,4,58,19,,cat7,https://www.flashscore.com/match/UmQhsuvs/#/match-summary/match-statistics/1
168,15.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Ath Bilbao,0,70,9,2,3,4,8,5,0,0,8,0,,304,245,6,81,56,,15.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Atl. Madrid,1,30,3,1,2,0,8,0,0,2,8,5,,142,94,17,36,18,,cat8,https://www.flashscore.com/match/b5ZMn1GJ/#/match-summary/match-statistics/2
169,15.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Ath Bilbao,0,52,4,1,3,0,8,1,0,0,6,0,,260,208,12,74,34,,15.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Atl. Madrid,0,48,0,0,0,0,4,1,1,1,9,1,,239,179,15,55,10,,cat9,https://www.flashscore.com/match/b5ZMn1GJ/#/match-summary/match-statistics/1
170,16.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Celta Vigo,0,55,5,2,2,1,8,1,0,4,7,4,1,255,212,15,57,24,,16.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Sociedad,1,45,6,5,0,1,7,3,1,2,7,4,0,215,162,10,61,15,,cat10,https://www.flashscore.com/match/xdYQoLVP/#/match-summary/match-statistics/2
171,16.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Celta Vigo,1,53,5,1,3,1,10,0,2,0,7,1,,200,169,11,52,29,,16.10.2022 14:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Sociedad,1,47,2,1,1,0,9,3,0,0,10,3,,181,150,4,38,10,,cat11,https://www.flashscore.com/match/xdYQoLVP/#/match-summary/match-statistics/1
172,16.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Madrid,1,48,4,1,2,1,12,1,3,2,6,1,,216,178,12,40,15,,16.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Barcelona,1,52,10,3,3,4,8,1,0,0,13,2,,230,194,7,59,27,,cat12,https://www.flashscore.com/match/j3E1uJ8g/#/match-summary/match-statistics/2
173,16.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Real Madrid,2,38,4,3,0,1,5,1,0,2,5,1,,195,164,7,39,21,,16.10.2022 16:15,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Barcelona,0,62,8,2,4,2,6,2,4,1,1,0,,316,290,8,65,28,,cat13,https://www.flashscore.com/match/j3E1uJ8g/#/match-summary/match-statistics/1
174,16.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Espanyol,1,50,6,2,3,1,8,4,1,0,7,1,,184,139,11,66,25,,16.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Valladolid,0,50,9,0,5,4,8,3,2,1,6,2,,169,121,12,44,19,,cat14,https://www.flashscore.com/match/8vPdtagm/#/match-summary/match-statistics/2
175,16.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Espanyol,0,46,9,1,4,4,5,2,1,2,6,0,,190,146,9,55,22,,16.10.2022 18:30,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Valladolid,0,54,5,2,3,0,7,1,0,1,5,2,,226,178,4,33,10,,cat15,https://www.flashscore.com/match/8vPdtagm/#/match-summary/match-statistics/1
176,16.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Betis,2,43,6,2,1,3,5,4,1,2,2,1,,193,148,6,36,24,,16.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Almeria,1,57,7,3,2,2,3,2,2,0,3,0,,273,233,2,45,20,,cat16,https://www.flashscore.com/match/rXoEzeNO/#/match-summary/match-statistics/2
177,16.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Betis,1,67,9,4,3,2,4,5,0,2,4,0,,340,295,8,55,26,,16.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Almeria,0,33,5,2,2,1,4,1,1,3,4,1,,158,129,4,34,14,,cat17,https://www.flashscore.com/match/rXoEzeNO/#/match-summary/match-statistics/1
178,17.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Villarreal,1,48,8,6,2,0,12,4,1,1,7,2,,170,130,5,62,31,,17.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Osasuna,0,52,9,1,5,3,8,2,0,5,13,5,,180,148,10,44,13,,cat18,https://www.flashscore.com/match/4tmAyy8I/#/match-summary/match-statistics/2
179,17.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Villarreal,1,69,4,3,0,1,11,4,4,2,7,0,,247,217,5,58,22,,17.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 9",Osasuna,0,31,5,2,3,0,11,2,2,2,10,1,,108,85,3,23,10,,cat19,https://www.flashscore.com/match/4tmAyy8I/#/match-summary/match-statistics/1
180,18.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Sevilla,1,78,13,2,8,3,16,9,1,2,6,4,1,283,246,4,51,34,,18.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valencia,0,22,4,2,1,1,6,3,0,1,16,7,0,91,60,13,38,13,,cat0,https://www.flashscore.com/match/fBFWhxwg/#/match-summary/match-statistics/2
181,18.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Sevilla,0,52,5,3,1,1,10,2,0,2,5,,,205,168,8,54,39,,18.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valencia,1,48,9,3,4,2,5,3,1,3,10,,,182,148,9,47,18,,cat1,https://www.flashscore.com/match/fBFWhxwg/#/match-summary/match-statistics/1
182,18.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Getafe,1,37,3,2,1,0,8,3,5,1,7,1,,150,98,11,51,23,,18.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Ath Bilbao,1,63,10,2,6,2,12,2,1,1,7,3,,264,219,2,56,43,,cat2,https://www.flashscore.com/match/2yJviG75/#/match-summary/match-statistics/2
183,18.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Getafe,1,45,8,2,1,5,5,4,0,1,7,6,,212,166,7,50,13,,18.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Ath Bilbao,1,55,4,2,1,1,7,2,1,1,4,1,,264,224,2,43,22,,cat3,https://www.flashscore.com/match/2yJviG75/#/match-summary/match-statistics/1
184,18.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Atl. Madrid,0,50,7,3,3,1,7,1,2,1,7,3,,250,205,6,56,16,,18.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Rayo Vallecano,1,50,9,2,4,3,8,3,2,3,5,0,,244,196,7,67,32,,cat4,https://www.flashscore.com/match/dzzdav0P/#/match-summary/match-statistics/2
185,18.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Atl. Madrid,1,56,5,1,3,1,7,2,1,2,4,,,288,242,15,64,29,,18.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Rayo Vallecano,0,44,5,2,3,0,5,1,1,0,6,,,222,184,7,54,14,,cat5,https://www.flashscore.com/match/dzzdav0P/#/match-summary/match-statistics/1
186,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valladolid,3,33,7,6,0,1,9,2,0,3,3,1,,113,73,7,49,9,,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Celta Vigo,0,67,14,3,6,5,6,5,1,3,4,0,,245,211,8,47,29,,cat6,https://www.flashscore.com/match/dzCmkfxI/#/match-summary/match-statistics/2
187,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Valladolid,1,43,2,1,1,0,8,1,0,1,9,0,,174,130,14,44,20,,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Celta Vigo,1,57,8,2,2,4,12,2,0,0,7,1,,233,198,3,46,23,,cat7,https://www.flashscore.com/match/dzCmkfxI/#/match-summary/match-statistics/1
188,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Cadiz CF,0,39,7,2,5,0,5,2,1,1,8,1,0,158,112,7,42,22,,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Betis,0,61,5,1,3,1,9,4,1,2,4,2,1,248,211,8,54,23,,cat8,https://www.flashscore.com/match/p08qjzNB/#/match-summary/match-statistics/2
189,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Cadiz CF,0,41,6,1,4,1,3,2,1,2,7,,,188,144,6,53,21,,19.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Betis,0,59,7,2,4,1,8,5,0,1,3,,,255,211,11,48,29,,cat9,https://www.flashscore.com/match/p08qjzNB/#/match-summary/match-statistics/1
190,19.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Sociedad,0,43,4,1,3,0,5,5,0,3,9,1,,168,119,10,50,23,,19.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Mallorca,0,57,10,3,3,4,9,3,0,1,5,2,,213,157,9,51,28,,cat10,https://www.flashscore.com/match/lWZGXR6p/#/match-summary/match-statistics/2
191,19.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Sociedad,1,59,10,6,2,2,5,5,0,0,9,,,237,204,3,54,21,,19.10.2022 20:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Mallorca,0,41,2,0,1,1,9,4,1,5,4,,,166,122,4,30,12,,cat11,https://www.flashscore.com/match/lWZGXR6p/#/match-summary/match-statistics/1
192,19.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Elche,0,40,6,1,3,2,6,4,0,3,5,1,,230,205,5,49,19,,19.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Madrid,2,60,6,5,0,1,5,2,4,1,2,1,,359,339,9,53,23,,cat12,https://www.flashscore.com/match/GKGSgINn/#/match-summary/match-statistics/2
193,19.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Elche,0,36,4,2,1,1,9,4,0,1,9,,,205,178,8,34,8,,19.10.2022 21:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Real Madrid,1,64,4,2,1,1,8,0,2,2,8,,,380,358,7,66,35,,cat13,https://www.flashscore.com/match/GKGSgINn/#/match-summary/match-statistics/1
194,20.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Almeria,0,28,5,1,4,0,8,1,1,3,8,1,,87,44,8,23,11,,20.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Girona,2,72,10,5,2,3,8,4,2,1,6,1,,223,192,6,56,42,,cat0,https://www.flashscore.com/match/OpKzhdha/#/match-summary/match-statistics/2
195,20.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Almeria,3,40,8,6,1,1,9,3,0,0,6,0,,149,121,4,37,10,,20.10.2022 19:00,"FOOTBALL
SPAIN: LALIGA - ROUND 10",Girona,0,60,4,0,3,1,6,1,1,3,8,2,,226,189,8,46,12,,cat1,https://www.flashscore.com/match/OpKzhdha/#/match-summary/match-statistics/1
