,H_datetime,H_gameinfo,H_Teamnames,H_Goals,H_Ball Possession,H_Goal Attempts,H_Shots on Goal,H_Shots off Goal,H_Blocked Shots,H_Free Kicks,H_Corner Kicks,H_Offsides,H_Goalkeeper Saves,H_Fouls,H_Yellow Cards,H_Red Cards,H_Total Passes,H_Completed Passes,H_Tackles,H_Attacks,H_Dangerous Attacks,A_datetime,A_gameinfo,A_Teamnames,A_Goals,A_Ball Possession,A_Goal Attempts,A_Shots on Goal,A_Shots off Goal,A_Blocked Shots,A_Free Kicks,A_Corner Kicks,A_Offsides,A_Goalkeeper Saves,A_Fouls,A_Yellow Cards,A_Red Cards,A_Total Passes,A_Completed Passes,A_Tackles,A_Attacks,A_Dangerous Attacks,H_cat
729,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Cagliari,0,49,5,1,4,,9,1,1,1,5,1,,,165,13,61,9,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Lazio,1,51,2,2,0,,5,4,1,1,9,1,,,226,7,54,22,cat734
730,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Sampdoria,2,41,2,2,0,,7,3,0,2,6,1,,,116,6,49,23,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Benevento,1,59,5,3,2,,6,3,1,0,6,0,,,225,2,47,26,cat735
731,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Sampdoria,0,45,3,2,1,,6,3,4,1,11,2,,,106,3,47,28,26.09.2020 09:00,FootballFootballITALY: Serie A - Round 2,Benevento,2,55,6,3,3,,15,1,0,2,6,1,,,174,8,42,21,cat736
732,26.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Torino,2,48,3,3,0,,7,1,2,1,7,1,,,177,4,51,17,26.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Atalanta,3,52,6,4,2,,9,3,2,1,5,1,,,201,6,49,29,cat737
733,26.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Torino,0,44,2,2,0,,8,1,0,2,4,0,,,173,11,47,11,26.09.2020 06:00,FootballFootballITALY: Serie A - Round 2,Atalanta,1,56,6,3,3,,4,3,1,2,7,1,,,255,6,69,46,cat738
734,21.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,AC Milan,1,55,6,1,5,,8,2,2,1,7,1,,,188,8,56,28,21.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Bologna,0,45,1,1,0,,8,1,0,0,8,2,,,169,12,45,12,cat739
735,21.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,AC Milan,1,67,8,5,3,,13,5,3,4,6,2,0,,252,6,61,29,21.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Bologna,0,33,5,4,1,,9,3,1,4,9,3,1,,138,7,43,20,cat740
736,20.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Juventus,1,67,6,3,3,,7,1,2,0,7,0,,,349,8,76,22,20.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Sampdoria,0,33,2,0,2,,9,2,2,2,5,1,,,132,7,52,23,cat741
737,20.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Juventus,2,56,8,6,2,,4,5,1,2,8,1,,,304,9,60,24,20.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Sampdoria,0,44,8,2,6,,9,2,0,4,4,0,,,144,4,51,16,cat742
738,20.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Sassuolo,0,64,12,6,6,,12,3,0,2,6,0,,,280,8,59,20,20.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Cagliari,0,36,5,2,3,,6,2,0,6,12,2,,,152,9,36,16,cat743
739,20.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Sassuolo,1,66,9,4,5,0,8,4,2,1,3,1,,,321,11,65,36,20.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Cagliari,1,34,3,2,1,0,5,1,2,3,6,1,,,104,8,45,23,cat744
740,20.09.2020 06:00,FootballFootballITALY: Serie A - Round 1,Genoa,3,47,6,5,1,,10,3,5,4,6,3,,,181,7,40,11,20.09.2020 06:00,FootballFootballITALY: Serie A - Round 1,Crotone,1,53,8,5,3,,11,1,0,2,10,2,,,199,6,49,25,cat745
741,20.09.2020 06:00,FootballFootballITALY: Serie A - Round 1,Genoa,1,51,4,3,1,,4,3,2,0,7,1,,,223,12,39,20,20.09.2020 06:00,FootballFootballITALY: Serie A - Round 1,Crotone,0,49,3,0,3,,9,3,0,2,4,0,,,233,9,62,21,cat746
742,20.09.2020 03:30,FootballFootballITALY: Serie A - Round 1,Parma,0,41,1,1,0,,7,0,1,0,6,1,,,192,9,37,7,20.09.2020 03:30,FootballFootballITALY: Serie A - Round 1,Napoli,0,59,1,0,1,,8,0,0,1,7,1,,,335,12,88,40,cat747
743,20.09.2020 03:30,FootballFootballITALY: Serie A - Round 1,Parma,0,41,3,1,2,,6,4,1,5,10,3,,,153,8,45,24,20.09.2020 03:30,FootballFootballITALY: Serie A - Round 1,Napoli,2,59,11,7,4,,11,2,1,1,5,0,,,241,7,54,22,cat748
744,19.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Verona,0,44,4,3,1,,9,0,2,5,8,2,,,119,7,56,8,19.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,AS Roma,0,56,11,5,6,,11,4,0,3,9,0,,,211,3,51,23,cat749
745,19.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,Verona,0,46,5,4,1,,11,0,1,2,11,,,,118,4,65,16,19.09.2020 11:45,FootballFootballITALY: Serie A - Round 1,AS Roma,0,54,4,2,2,,11,2,2,4,11,,,,189,9,65,23,cat750
746,19.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Fiorentina,0,41,4,3,1,,9,3,3,2,10,2,,,141,4,62,30,19.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Torino,0,59,3,2,1,,13,1,0,3,9,0,,,229,8,45,8,cat751
747,19.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Fiorentina,0,65,13,5,8,,11,1,3,1,7,1,,,220,9,68,38,19.09.2020 09:00,FootballFootballITALY: Serie A - Round 1,Torino,0,35,3,1,2,,13,0,1,4,11,1,,,140,16,30,11,cat752
748,11.04.2021 03:30,FootballFootballITALY: Serie A - Round 30,Inter,1,51,8,5,1,2,8,4,0,1,4,1,,,255,11,79,34,11.04.2021 03:30,FootballFootballITALY: Serie A - Round 30,Cagliari,0,49,6,1,2,3,4,0,0,4,8,1,,,213,6,52,31,cat0
749,11.04.2021 03:30,FootballFootballITALY: Serie A - Round 30,Inter,0,47,7,3,2,2,5,1,2,1,6,,,,302,9,84,41,11.04.2021 03:30,FootballFootballITALY: Serie A - Round 30,Cagliari,0,53,2,1,0,1,8,0,1,3,4,,,,247,7,57,5,cat1
750,12.04.2021 11:45,FootballFootballITALY: Serie A - Round 30,Benevento,0,46,8,5,1,2,10,3,2,3,9,3,,,120,8,54,26,12.04.2021 11:45,FootballFootballITALY: Serie A - Round 30,Sassuolo,0,54,9,3,4,2,11,2,1,5,9,1,,,277,8,59,20,cat2
751,12.04.2021 11:45,FootballFootballITALY: Serie A - Round 30,Benevento,0,26,1,0,1,0,6,0,0,0,3,0,,,79,6,25,10,12.04.2021 11:45,FootballFootballITALY: Serie A - Round 30,Sassuolo,1,74,5,1,3,1,3,6,0,0,5,1,,,322,6,84,24,cat3
752,21.03.2021 10:00,FootballFootballITALY: Serie A - Round 28,Fiorentina,1,42,2,1,1,0,5,2,0,2,3,1,,,160,2,52,24,21.03.2021 10:00,FootballFootballITALY: Serie A - Round 28,AC Milan,2,58,9,4,3,2,3,5,1,0,3,2,,,217,12,54,22,cat4
753,21.03.2021 10:00,FootballFootballITALY: Serie A - Round 28,Fiorentina,1,40,7,3,3,1,8,6,1,1,3,0,,,99,8,46,29,21.03.2021 10:00,FootballFootballITALY: Serie A - Round 28,AC Milan,1,60,5,2,2,1,4,3,0,2,8,1,,,215,13,52,24,cat5
754,03.03.2021 11:45,FootballFootballITALY: Serie A - Round 25,Cagliari,0,38,3,2,0,1,10,2,1,5,8,1,,,86,5,65,24,03.03.2021 11:45,FootballFootballITALY: Serie A - Round 25,Bologna,0,62,7,5,2,0,9,3,0,2,10,1,,,253,6,75,25,cat6
755,03.03.2021 11:45,FootballFootballITALY: Serie A - Round 25,Cagliari,1,46,5,3,0,2,9,8,1,1,8,1,,,97,9,58,29,03.03.2021 11:45,FootballFootballITALY: Serie A - Round 25,Bologna,0,54,4,1,2,1,9,1,1,2,8,1,,,190,6,57,14,cat7
756,28.02.2021 06:00,FootballFootballITALY: Serie A - Round 24,Crotone,0,59,6,4,1,1,7,5,2,2,6,1,0,,219,6,54,36,28.02.2021 06:00,FootballFootballITALY: Serie A - Round 24,Cagliari,2,41,4,4,0,0,7,2,0,4,7,2,1,,88,14,38,18,cat8
757,28.02.2021 06:00,FootballFootballITALY: Serie A - Round 24,Crotone,0,47,5,0,3,2,7,2,0,0,11,1,,,144,5,38,17,28.02.2021 06:00,FootballFootballITALY: Serie A - Round 24,Cagliari,0,53,5,0,3,2,11,2,0,0,7,2,,,168,8,53,16,cat9
758,26.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Inter,3,61,7,5,2,,5,4,0,0,8,,,,310,7,73,49,26.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Fiorentina,2,39,4,2,2,,6,1,0,2,5,,,,128,3,30,9,cat10
759,26.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Inter,1,65,5,1,4,,6,1,2,1,7,1,,,276,12,67,33,26.09.2020 11:45,FootballFootballITALY: Serie A - Round 2,Fiorentina,1,35,4,2,2,,9,0,1,0,5,1,,,124,8,39,12,cat11
