,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_CLEARANCES_TOTAL,A_CROSSES,H_SHOTS_OUTSIDE_THE_BOX,H_HIT_THE_WOODWORK,A_CLEARANCES_TOTAL,H_PASSES_IN_THE_FINAL_THIRD,A_HIT_THE_WOODWORK,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_THROWINS,A_THROWINS,H_SHOTS_INSIDE_THE_BOX,A_SHOTS_INSIDE_THE_BOX,H_CROSSES,A_SHOTS_OUTSIDE_THE_BOX,A_INTERCEPTIONS,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_BIG_CHANCES,A_PASSES_IN_THE_FINAL_THIRD,H_EXPECTED_GOALS_XG,H_INTERCEPTIONS,H_BIG_CHANCES,A_EXPECTED_GOALS_XG,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
329,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",AS Roma,0,71,7,2,5,0,6,2,1.0,3,3,0.0,,329,279,,,,29.09.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Venezia,1,29,13,4,5,4,4,2,0.0,2,6,1.0,,119.0,86.0,,,,cat113,https://www.flashscore.com/match/OC8I1VXq/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
330,29.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Empoli,0,38,5,1,2,2,9,1,0.0,0,9,0.0,,162,87,,,,29.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Fiorentina,0,62,7,0,4,3,10,2,1.0,1,6,1.0,,275.0,180.0,,,,cat114,https://www.flashscore.com/match/0YqKhheT/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
331,19.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 1",Lecce,0,36,8,0,6,2,4,3,1.0,2,7,,,0,127,,40.0,18.0,19.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 1",Atalanta,2,64,7,4,3,0,8,2,0.0,0,5,,,0.0,274.0,,73.0,25.0,cat17,https://www.flashscore.com/match/t4ZkclrT/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
332,19.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 1",Juventus,1,65,6,4,1,1,8,2,4.0,1,4,2.0,,286,272,,62.0,18.0,19.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 1",Como,0,35,1,1,0,0,9,0,1.0,3,9,2.0,,125.0,112.0,,33.0,12.0,cat18,https://www.flashscore.com/match/EirZ0Wr4/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
333,19.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 1",Juventus,2,51,6,5,1,0,7,1,0.0,0,7,0.0,,240,212,,44.0,15.0,19.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 1",Como,0,49,0,0,0,0,5,0,0.0,3,3,2.0,,258.0,225.0,,50.0,14.0,cat19,https://www.flashscore.com/match/EirZ0Wr4/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
334,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Udinese,1,34,4,2,1,1,8,2,1.0,3,7,3.0,1.0,103,78,,33.0,10.0,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Lazio,1,66,9,4,4,1,6,7,2.0,1,5,1.0,0.0,190.0,169.0,,51.0,30.0,cat20,https://www.flashscore.com/match/GrNwFMem/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
335,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Udinese,1,36,4,1,3,0,3,2,1.0,1,8,1.0,,159,113,,47.0,11.0,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Lazio,0,64,8,1,6,1,8,6,0.0,0,5,0.0,,275.0,231.0,,59.0,27.0,cat21,https://www.flashscore.com/match/GrNwFMem/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
336,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",Parma,1,35,4,1,3,0,4,2,2.0,2,5,0.0,,143,111,,27.0,12.0,24.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 2",AC Milan,1,65,11,3,6,2,8,0,0.0,0,5,2.0,,271.0,243.0,,65.0,28.0,cat22,https://www.flashscore.com/match/8x0Cb1B6/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
337,29.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Empoli,0,36,3,0,2,1,5,1,1.0,0,6,,,181,147,,,,29.09.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 6",Fiorentina,0,64,6,0,2,4,7,2,0.0,0,6,,,309.0,276.0,,,,cat115,https://www.flashscore.com/match/0YqKhheT/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
338,29.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Napoli,0,36,5,0,4,1,2,1,0.0,1,11,,,228,197,,,,29.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Monza,0,64,5,1,2,2,12,1,0.0,0,2,,,319.0,289.0,,,,cat116,https://www.flashscore.com/match/WETw9DuA/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
339,29.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Napoli,2,62,6,2,2,2,7,0,0.0,0,5,1.0,,298,276,,,,29.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Monza,0,38,0,0,0,0,5,2,0.0,0,6,2.0,,229.0,210.0,,,,cat117,https://www.flashscore.com/match/WETw9DuA/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
340,30.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Parma,2,67,10,3,6,1,13,1,0.0,0,5,2.0,,300,250,,,,30.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Cagliari,2,33,6,2,4,0,6,0,2.0,1,9,2.0,,142.0,99.0,,,,cat118,https://www.flashscore.com/match/vuXo7iAM/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
341,30.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Parma,0,55,8,1,4,3,9,4,1.0,1,5,1.0,,267,232,,,,30.09.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 6",Cagliari,1,45,6,2,3,1,6,3,2.0,1,7,0.0,,208.0,167.0,,,,cat119,https://www.flashscore.com/match/vuXo7iAM/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
342,04.10.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Napoli,2,37,7,4,0,3,5,1,1.0,0,5,1.0,,200,172,,,,04.10.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Como,0,63,3,0,2,1,6,1,0.0,2,7,1.0,,307.0,279.0,,,,cat120,https://www.flashscore.com/match/z3jsi9f5/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
343,04.10.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Napoli,1,45,2,2,0,0,3,3,1.0,1,2,,,269,222,,,,04.10.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Como,1,55,8,2,6,0,3,0,0.0,1,3,,,374.0,341.0,,,,cat121,https://www.flashscore.com/match/z3jsi9f5/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
344,04.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Verona,1,58,7,2,3,2,1,7,1.0,1,6,2.0,,191,152,,,,04.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Venezia,0,42,7,1,4,2,6,1,0.0,1,3,0.0,,222.0,194.0,,,,cat122,https://www.flashscore.com/match/8SWavWAa/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
345,04.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Verona,1,54,6,2,3,1,4,6,0.0,0,4,1.0,,194,151,,,,04.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Venezia,1,46,4,1,2,1,6,5,0.0,1,4,0.0,,171.0,122.0,,,,cat123,https://www.flashscore.com/match/8SWavWAa/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
346,05.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Udinese,1,55,7,3,0,4,16,3,0.0,1,7,1.0,,213,146,,,,05.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Lecce,0,45,4,1,3,0,8,0,3.0,2,10,0.0,,167.0,110.0,,,,cat0,https://www.flashscore.com/match/WUqjkmPH/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
347,05.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Udinese,0,57,6,1,5,0,6,2,0.0,2,5,1.0,,246,204,,,,05.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Lecce,0,43,5,2,2,1,6,0,0.0,1,6,2.0,,204.0,162.0,,,,cat1,https://www.flashscore.com/match/WUqjkmPH/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
348,05.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Atalanta,4,62,14,6,5,3,9,1,1.0,0,4,,,285,235,,,,05.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Genoa,1,38,4,1,1,2,7,0,0.0,2,11,,,188.0,137.0,,,,cat2,https://www.flashscore.com/match/EB8yv2aJ/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
349,05.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Atalanta,1,64,9,2,4,3,6,3,0.0,1,5,,,328,287,,,,05.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Genoa,0,36,3,1,1,1,5,2,1.0,1,4,,,174.0,140.0,,,,cat3,https://www.flashscore.com/match/EB8yv2aJ/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
350,05.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Inter,1,95,23,4,13,6,6,8,1.0,2,4,0.0,,299,297,,,,05.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Torino,1,5,4,3,0,1,4,0,1.0,3,6,2.0,,85.0,58.0,,,,cat4,https://www.flashscore.com/match/ttV7xAuC/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
351,05.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Inter,2,65,6,4,0,2,5,6,1.0,1,2,1.0,0.0,441,391,,,,05.10.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 7",Torino,1,35,3,2,1,0,2,0,0.0,2,3,0.0,1.0,107.0,69.0,,,,cat5,https://www.flashscore.com/match/ttV7xAuC/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
352,06.10.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Juventus,0,68,9,5,2,2,6,2,0.0,0,9,4.0,1.0,364,291,,,,06.10.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Cagliari,1,32,6,0,3,3,10,1,0.0,5,5,2.0,0.0,160.0,104.0,,,,cat6,https://www.flashscore.com/match/x8OGzlAO/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
353,06.10.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Juventus,1,80,12,4,5,3,6,6,1.0,2,4,1.0,,388,361,,,,06.10.2024 12:30,"FOOTBALL
ITALY: SERIE A - ROUND 7",Cagliari,0,20,3,2,1,0,4,2,1.0,3,5,0.0,,99.0,85.0,,,,cat7,https://www.flashscore.com/match/x8OGzlAO/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
354,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Lazio,1,58,8,3,4,1,12,0,0.0,0,8,1.0,,216,154,,,,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Empoli,0,42,3,0,2,1,9,2,0.0,2,12,2.0,,160.0,103.0,,,,cat8,https://www.flashscore.com/match/SW3Qfiet/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
355,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Lazio,1,60,8,3,4,1,7,5,1.0,1,2,1.0,,237,206,,,,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Empoli,1,40,4,2,1,1,3,1,1.0,2,5,2.0,,157.0,115.0,,,,cat9,https://www.flashscore.com/match/SW3Qfiet/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
356,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Bologna,0,86,11,0,5,6,9,8,2.0,2,8,1.0,0.0,383,292,,,,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Parma,0,14,5,2,2,1,12,1,0.0,0,9,0.0,1.0,62.0,17.0,,,,cat10,https://www.flashscore.com/match/dzYLoEIP/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
357,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Bologna,0,56,8,3,4,1,7,5,1.0,0,7,,,247,201,,,,06.10.2024 15:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Parma,0,44,8,0,3,5,9,5,0.0,3,7,,,184.0,144.0,,,,cat11,https://www.flashscore.com/match/dzYLoEIP/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
358,06.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Monza,1,39,2,2,0,0,12,0,1.0,1,11,3.0,,194,122,,,,06.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",AS Roma,1,61,8,2,3,3,13,1,0.0,1,10,0.0,,271.0,182.0,,,,cat12,https://www.flashscore.com/match/lnhZhVPh/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
359,06.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",Monza,0,31,1,1,0,0,9,1,0.0,2,5,0.0,,143,112,,,,06.10.2024 18:00,"FOOTBALL
ITALY: SERIE A - ROUND 7",AS Roma,0,69,7,2,4,1,7,2,1.0,1,3,1.0,,383.0,336.0,,,,cat13,https://www.flashscore.com/match/lnhZhVPh/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
360,30.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Inter,2,65,10,2,5,3,8,3,4.0,0,3,0.0,,188,163,,29.0,11.0,30.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Atalanta,0,35,6,0,3,3,9,4,1.0,0,7,1.0,,160.0,141.0,,58.0,34.0,cat42,https://www.flashscore.com/match/WdSjHeFt/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
361,30.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Inter,2,55,3,2,0,1,9,0,1.0,1,3,0.0,,324,298,,45.0,9.0,30.08.2024 20:45,"FOOTBALL
ITALY: SERIE A - ROUND 3",Atalanta,0,45,5,1,3,1,4,0,0.0,0,8,1.0,,253.0,226.0,,57.0,41.0,cat43,https://www.flashscore.com/match/WdSjHeFt/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
362,31.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Lecce,0,31,7,1,3,3,6,4,2.0,2,5,1.0,,111,61,,43.0,15.0,31.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Cagliari,0,69,17,2,5,10,9,5,0.0,1,5,2.0,,263.0,191.0,,78.0,49.0,cat44,https://www.flashscore.com/match/d4DGBiqI/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
363,31.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Lecce,1,39,10,3,5,2,8,3,0.0,0,5,0.0,1.0,168,120,,47.0,12.0,31.08.2024 18:30,"FOOTBALL
ITALY: SERIE A - ROUND 3",Cagliari,0,61,4,0,2,2,5,5,0.0,2,8,1.0,0.0,245.0,188.0,,51.0,31.0,cat45,https://www.flashscore.com/match/d4DGBiqI/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
364,02.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 11",Monza,0,48,6,0,4,2,7,2,1.0,4,11,2.0,,223,165,,,,02.11.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 11",AC Milan,0,52,10,4,4,2,11,3,0.0,0,7,1.0,,,,,,,2,https://www.flashscore.com/match/Gpn0zjke/#/match-summary/match-statistics/2,,,,,,,,,4,8,,,,,3,,,,0.33,2,,1.31,,,2.0
365,02.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Udinese,0,33,2,1,0,1,6,1,1.0,0,6,,,155,130,,,,02.11.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 11",Juventus,2,67,6,2,3,1,6,0,3.0,1,6,,,,,,,,1,https://www.flashscore.com/match/pOryx3Qa/#/match-summary/match-statistics/1,,,,,,,,,4,6,,,,,4,,,,0.09,2,,0.79,,,1.0
366,28.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Cagliari,0,34,1,1,0,0,1,0,1.0,0,9,,,156,122,67.0,,,28.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Inter,3,66,13,3,5,5,9,4,3.0,1,1,,,,,100.0,,,2,https://www.flashscore.com/match/0E5rDVAD/#/match-summary/match-statistics/2,12,54.0,0,0,4,59.0,0,19,4,7,1,11,0.0,2,2,3,2,73.0,0.05,2,0,2.41,0,1,2.0
367,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Empoli,0,53,3,2,1,0,4,4,1.0,1,8,,,236,185,60.0,,,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Genoa,0,47,5,1,3,1,8,3,1.0,2,4,,,,,50.0,,,1,https://www.flashscore.com/match/W6ifIQng/#/match-summary/match-statistics/1,16,22.0,3,0,12,58.0,0,7,13,13,0,3,0.0,2,7,5,0,61.0,0.05,5,0,0.18,,,1.0
368,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Empoli,1,65,9,6,2,1,9,3,1.0,2,8,1.0,,216,178,72.0,,,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Genoa,2,35,9,4,2,3,8,1,0.0,5,9,2.0,,,,71.0,,,2,https://www.flashscore.com/match/W6ifIQng/#/match-summary/match-statistics/2,12,40.0,4,1,21,70.0,0,10,9,17,5,6,24.0,3,4,24,3,56.0,1.23,4,2,1.66,1,0,2.0
369,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Parma,0,43,2,1,0,1,11,2,0.0,3,5,0.0,,165,123,60.0,,,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Monza,0,57,9,3,6,0,5,6,3.0,1,11,3.0,,,,56.0,,,1,https://www.flashscore.com/match/6P5xV3Wb/#/match-summary/match-statistics/1,16,11.0,0,0,9,52.0,0,19,5,10,2,8,33.0,1,4,7,4,67.0,0.12,2,0,1.97,,,1.0
370,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Parma,2,45,7,2,1,4,10,2,0.0,0,11,3.0,0.0,164,131,0.0,,,28.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 18",Monza,1,55,1,1,0,0,11,0,2.0,0,10,4.0,1.0,,,50.0,,,2,https://www.flashscore.com/match/6P5xV3Wb/#/match-summary/match-statistics/2,6,29.0,3,0,6,62.0,0,3,7,7,4,1,50.0,0,3,14,1,66.0,1.32,5,1,0.00,1,0,2.0
371,23.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Inter,0,67,7,1,3,3,10,4,0.0,2,7,1.0,,291,255,60.0,,,23.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Como,0,33,3,2,1,0,7,0,1.0,1,10,0.0,,,,64.0,,,1,https://www.flashscore.com/match/pIkp4zSr/#/match-summary/match-statistics/1,3,50.0,1,0,19,65.0,0,8,6,11,6,2,30.0,1,6,16,0,66.0,0.61,2,1,0.08,,,1.0
372,23.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Inter,2,59,10,4,3,3,5,3,2.0,2,6,1.0,,224,197,44.0,,,23.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Como,0,41,5,2,1,2,6,1,4.0,2,5,2.0,,,,100.0,,,2,https://www.flashscore.com/match/pIkp4zSr/#/match-summary/match-statistics/2,7,17.0,2,0,9,68.0,0,8,9,9,8,3,30.0,2,3,17,0,68.0,0.85,4,1,0.29,1,0,2.0
373,23.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",Fiorentina,1,39,5,2,2,1,7,2,3.0,1,3,1.0,,159,126,60.0,,,23.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",Udinese,0,61,4,1,3,0,3,1,0.0,1,7,1.0,,,,100.0,,,1,https://www.flashscore.com/match/bLXImFs2/#/match-summary/match-statistics/1,10,20.0,1,0,13,65.0,0,5,9,13,4,2,0.0,2,1,8,0,69.0,0.98,4,1,0.35,,,1.0
374,23.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",Fiorentina,0,61,9,1,5,3,7,8,2.0,1,7,1.0,,215,180,80.0,,,23.12.2024 17:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",Udinese,2,39,7,3,3,1,7,1,1.0,1,7,4.0,,,,46.0,,,2,https://www.flashscore.com/match/bLXImFs2/#/match-summary/match-statistics/2,14,40.0,2,1,22,73.0,1,16,10,10,7,4,9.0,3,2,11,1,62.0,0.95,5,0,0.43,,,2.0
375,22.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Monza,1,38,8,3,2,3,5,0,0.0,2,3,1.0,,194,162,63.0,,,22.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Juventus,2,62,5,4,0,1,3,3,0.0,2,5,0.0,,,,33.0,,,1,https://www.flashscore.com/match/Ecs10hR7/#/match-summary/match-statistics/1,14,25.0,2,0,8,75.0,0,17,6,7,6,4,20.0,1,3,10,2,87.0,0.89,4,0,0.87,,,1.0
376,22.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Monza,0,52,9,2,5,2,8,3,0.0,5,4,0.0,,244,209,78.0,,,22.12.2024 19:45,"FOOTBALL
ITALY: SERIE A - ROUND 17",Juventus,0,48,11,5,4,2,4,4,0.0,2,8,1.0,,,,50.0,,,2,https://www.flashscore.com/match/Ecs10hR7/#/match-summary/match-statistics/2,11,25.0,4,1,11,82.0,0,11,5,5,5,8,7.0,3,3,15,2,85.0,0.45,1,0,0.62,,,2.0
377,22.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Atalanta,2,65,9,5,3,1,7,3,1.0,1,6,1.0,,298,269,60.0,,,22.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Empoli,1,35,4,2,1,1,6,1,0.0,3,7,0.0,,,,50.0,,,1,https://www.flashscore.com/match/jeUAkyDk/#/match-summary/match-statistics/1,2,50.0,2,2,14,83.0,0,5,12,6,7,2,36.0,2,0,14,1,65.0,1.04,3,2,0.45,1,0,1.0
378,22.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Atalanta,1,65,7,2,3,2,8,3,0.0,0,5,0.0,,276,235,71.0,,,22.12.2024 17:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Empoli,1,35,3,1,1,1,5,2,1.0,1,8,1.0,,,,43.0,,,2,https://www.flashscore.com/match/jeUAkyDk/#/match-summary/match-statistics/2,7,0.0,0,0,17,78.0,0,8,11,10,7,2,25.0,1,2,11,1,54.0,0.34,1,1,0.86,,,2.0
379,22.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Venezia,1,29,5,1,2,2,3,3,2.0,2,5,,,142,103,83.0,,,22.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Cagliari,0,71,5,2,3,0,5,2,0.0,0,3,,,,,82.0,,,1,https://www.flashscore.com/match/WYDRGDBl/#/match-summary/match-statistics/1,15,13.0,3,0,8,56.0,0,8,12,14,2,3,0.0,2,3,7,0,73.0,0.85,3,1,0.43,,,1.0
380,22.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Venezia,1,35,7,5,2,0,8,1,2.0,4,1,1.0,,120,78,50.0,,,22.12.2024 14:00,"FOOTBALL
ITALY: SERIE A - ROUND 17",Cagliari,1,65,9,5,3,1,1,6,3.0,4,8,2.0,,,,57.0,,,2,https://www.flashscore.com/match/WYDRGDBl/#/match-summary/match-statistics/2,19,29.0,3,0,10,54.0,0,14,8,23,4,8,33.0,1,3,8,4,69.0,0.89,5,1,1.83,0,1,2.0
381,22.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",AS Roma,2,58,9,5,4,0,3,2,3.0,1,5,0.0,,295,264,71.0,,,22.12.2024 11:30,"FOOTBALL
ITALY: SERIE A - ROUND 17",Parma,0,42,5,1,3,1,5,2,0.0,3,3,1.0,,,,67.0,,,1,https://www.flashscore.com/match/vyZnOeJE/#/match-summary/match-statistics/1,8,0.0,0,0,7,76.0,1,8,7,5,9,1,57.0,4,1,22,1,74.0,2.14,4,3,0.27,,,1.0
