,H_DATETIME,H_GAMEINFO,H_TEAMNAMES,H_GOALS,H_BALL_POSSESSION,H_GOAL_ATTEMPTS,H_SHOTS_ON_GOAL,H_SHOTS_OFF_GOAL,H_BLOCKED_SHOTS,H_FREE_KICKS,H_CORNER_KICKS,H_OFFSIDES,H_GOALKEEPER_SAVES,H_FOULS,H_YELLOW_CARDS,H_RED_CARDS,H_TOTAL_PASSES,H_COMPLETED_PASSES,H_TACKLES,H_ATTACKS,H_DANGEROUS_ATTACKS,A_DATETIME,A_GAMEINFO,A_TEAMNAMES,A_GOALS,A_BALL_POSSESSION,A_GOAL_ATTEMPTS,A_SHOTS_ON_GOAL,A_SHOTS_OFF_GOAL,A_BLOCKED_SHOTS,A_FREE_KICKS,A_CORNER_KICKS,A_OFFSIDES,A_GOALKEEPER_SAVES,A_FOULS,A_YELLOW_CARDS,A_RED_CARDS,A_TOTAL_PASSES,A_COMPLETED_PASSES,A_TACKLES,A_ATTACKS,A_DANGEROUS_ATTACKS,H_CAT,GAMEURL,H_PASSES_IN_THE_FINAL_THIRD,H_HIT_THE_WOODWORK,A_BIG_CHANCES,H_SHOTS_INSIDE_THE_BOX,H_BIG_CHANCES,A_TOUCHES_IN_THE_OPPOSITION_BOX,H_CROSSES,A_CROSSES,A_EXPECTED_GOALS_XG,A_INTERCEPTIONS,H_SHOTS_OUTSIDE_THE_BOX,A_PASSES_IN_THE_FINAL_THIRD,H_THROWINS,H_INTERCEPTIONS,A_SHOTS_OUTSIDE_THE_BOX,H_EXPECTED_GOALS_XG,A_THROWINS,H_CLEARANCES_TOTAL,H_TOUCHES_IN_THE_OPPOSITION_BOX,A_HIT_THE_WOODWORK,A_SHOTS_INSIDE_THE_BOX,A_CLEARANCES_TOTAL,H_HEADED_GOALS,A_HEADED_GOALS,HALFTIME
0,27.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",PSG,1,66,12,2,4,6,4,6,3,1,4,0.0,,,,,,,27.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Rennes,0,34,6,1,3,2,4,1,0,1,4,2.0,,,,,,,cat93,https://www.flashscore.com/match/zBdshgV6/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
1,28.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lens,0,46,7,4,3,0,6,4,0,3,9,3.0,1.0,,,,,,28.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Nice,0,54,11,3,4,4,6,3,1,4,4,1.0,0.0,,,,,,cat94,https://www.flashscore.com/match/v3PZcqJP/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
2,28.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lens,0,65,15,3,7,5,3,7,1,1,7,0.0,,,,,,,28.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Nice,0,35,4,1,2,1,8,1,0,3,3,1.0,,,,,,,cat95,https://www.flashscore.com/match/v3PZcqJP/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
3,28.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Le Havre,0,54,4,2,2,0,6,1,0,1,4,1.0,,,,,,,28.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lille,1,46,5,2,3,0,3,0,1,2,7,1.0,,,,,,,cat96,https://www.flashscore.com/match/xb7MlutC/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
4,28.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Le Havre,0,22,3,2,0,1,4,0,1,6,7,1.0,,,,,,,28.09.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lille,2,78,13,8,2,3,8,5,2,2,2,0.0,,,,,,,cat97,https://www.flashscore.com/match/xb7MlutC/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
5,28.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Monaco,1,65,14,4,7,3,4,6,0,1,8,4.0,0.0,,,,,,28.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Montpellier,0,35,4,1,3,0,10,1,0,3,4,1.0,1.0,,,,,,cat98,https://www.flashscore.com/match/lxyu7Met/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
6,28.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Monaco,1,65,7,3,3,1,16,0,2,2,9,0.0,,,,,,,28.09.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Montpellier,1,35,5,3,0,2,12,1,2,2,13,2.0,,,,,,,cat99,https://www.flashscore.com/match/lxyu7Met/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
7,29.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Toulouse,0,43,7,3,2,2,7,2,2,0,11,2.0,,,,,,,29.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lyon,1,57,2,1,0,1,11,2,0,3,8,1.0,,,,,,,cat100,https://www.flashscore.com/match/bDeVnJAO/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
8,29.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Toulouse,1,47,3,1,2,0,9,1,2,0,1,0.0,,,,,,,29.09.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Lyon,1,53,2,0,1,1,2,2,1,0,7,1.0,,,,,,,cat101,https://www.flashscore.com/match/bDeVnJAO/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
9,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Nantes,1,62,9,2,5,2,8,5,2,1,6,2.0,1.0,,,,,,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",St Etienne,2,38,3,3,0,0,5,3,0,1,8,2.0,0.0,,,,,,cat102,https://www.flashscore.com/match/zZA5hNtm/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
10,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Nantes,1,60,7,1,4,2,4,3,0,0,5,,,,,,,,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",St Etienne,0,40,2,0,2,0,5,1,1,0,4,,,,,,,,cat103,https://www.flashscore.com/match/zZA5hNtm/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
11,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Angers,1,59,10,3,6,1,7,2,2,5,3,0.0,,,,,,,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Reims,1,41,13,6,7,0,3,3,1,2,6,1.0,,,,,,,cat104,https://www.flashscore.com/match/p4Um50Qh/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
12,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Angers,0,47,4,0,2,2,6,3,0,2,4,0.0,,,,,,,29.09.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Reims,2,53,8,4,3,1,4,1,0,0,5,2.0,,,,,,,cat105,https://www.flashscore.com/match/p4Um50Qh/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
13,29.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Strasbourg,0,41,8,2,4,2,3,5,0,2,7,2.0,,,,,,,29.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Marseille,0,59,7,2,4,1,5,2,0,2,3,1.0,,,,,,,cat106,https://www.flashscore.com/match/Ee8YgF0f/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
14,29.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Strasbourg,1,41,6,4,2,0,8,3,1,1,10,,,,,,,,29.09.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 6",Marseille,0,59,3,1,2,0,13,1,4,3,4,,,,,,,,cat107,https://www.flashscore.com/match/Ee8YgF0f/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
15,04.10.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Marseille,1,86,10,2,6,2,7,7,0,0,8,,,,,,,,04.10.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Angers,1,14,5,1,3,1,10,1,2,1,6,,,,,,,,cat108,https://www.flashscore.com/match/xYNVFHvB/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
16,04.10.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Marseille,0,66,6,2,2,2,3,2,0,2,7,4.0,1.0,,,,,,04.10.2024 20:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Angers,0,34,5,2,2,1,7,2,2,2,3,0.0,1.0,,,,,,cat109,https://www.flashscore.com/match/xYNVFHvB/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
17,05.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",St Etienne,2,39,5,2,3,0,7,1,1,2,6,3.0,,,,,,,05.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Auxerre,1,61,9,3,3,3,7,3,2,0,6,0.0,,,,,,,cat0,https://www.flashscore.com/match/z9REJaun/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
18,05.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",St Etienne,1,43,8,3,2,3,4,4,2,0,7,0.0,,,,,,,05.10.2024 17:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Auxerre,0,57,2,0,2,0,9,1,2,2,4,1.0,,,,,,,cat1,https://www.flashscore.com/match/z9REJaun/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
19,05.10.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Lille,2,54,5,2,1,2,2,3,1,2,8,1.0,,,,,,,05.10.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Toulouse,0,46,5,2,3,0,7,4,1,0,2,1.0,,,,,,,cat2,https://www.flashscore.com/match/Wf14adfU/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
20,05.10.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Lille,0,62,5,1,3,1,6,1,0,0,5,2.0,,,,,,,05.10.2024 19:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Toulouse,1,38,4,1,2,1,6,2,1,1,6,1.0,,,,,,,cat3,https://www.flashscore.com/match/Wf14adfU/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
21,05.10.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Rennes,0,61,10,1,5,4,12,5,1,0,3,1.0,,,,,,,05.10.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Monaco,0,39,3,0,2,1,4,2,0,1,10,3.0,,,,,,,cat4,https://www.flashscore.com/match/8Kp3c9Oq/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
22,05.10.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Rennes,1,55,4,2,0,2,7,5,0,0,6,1.0,,,,,,,05.10.2024 21:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Monaco,2,45,2,2,0,0,6,2,1,1,6,1.0,,,,,,,cat5,https://www.flashscore.com/match/8Kp3c9Oq/#/match-summary/match-statistics/1,,,,,,,,,,,,,,,,,,,,,,,,,
23,06.10.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Lyon,1,57,11,4,6,1,2,1,1,4,6,1.0,,,,,,,06.10.2024 15:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 7",Nantes,0,43,6,4,2,0,7,5,1,3,2,2.0,,,,,,,cat6,https://www.flashscore.com/match/IHSe3ve5/#/match-summary/match-statistics/2,,,,,,,,,,,,,,,,,,,,,,,,,
24,07.02.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",PSG,0,76,7,1,4,2,4,0,1,1,5,1.0,,372.0,334.0,50.0,,,07.02.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Monaco,0,24,5,2,2,1,5,0,2,0,4,0.0,,,,90.0,,,1,https://www.flashscore.com/match/nHzACi4T/#/match-summary/match-statistics/1,80.0,0,1,1,0,10,0.0,0.0,0.66,5,6,88.0,13,2,1,0.33,3,0,15,0,4,12,,,1.0
25,07.02.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",PSG,0,52,9,6,2,1,7,1,0,1,4,,,244.0,209.0,50.0,,,07.02.2025 20:05,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Monaco,0,48,4,1,1,2,4,1,3,3,7,,,,,44.0,,,2,https://www.flashscore.com/match/nHzACi4T/#/match-summary/match-statistics/2,75.0,0,0,7,4,12,33.0,0.0,0.41,9,2,83.0,6,3,1,2.56,12,13,24,0,3,8,,,2.0
26,07.02.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Nantes,0,49,7,1,2,4,7,6,0,1,9,0.0,,198.0,172.0,67.0,,,07.02.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Brest,0,51,4,2,1,1,9,3,1,1,7,1.0,,,,80.0,,,1,https://www.flashscore.com/match/dWcbfhro/#/match-summary/match-statistics/1,72.0,0,3,5,1,9,28.0,0.0,1.74,1,2,80.0,11,2,1,0.53,9,12,9,0,3,22,0,1,1.0
27,07.02.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Nantes,0,67,8,1,6,1,6,6,0,3,6,3.0,,265.0,214.0,70.0,,,07.02.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 21",Brest,0,33,6,4,2,0,6,1,0,1,6,1.0,,,,87.0,,,2,https://www.flashscore.com/match/dWcbfhro/#/match-summary/match-statistics/2,64.0,1,3,7,1,8,14.0,43.0,0.76,3,1,67.0,13,4,4,0.53,12,10,21,0,2,43,,,2.0
28,16.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Rennes,0,39,2,0,0,2,10,3,1,2,6,1.0,,163.0,135.0,50.0,,,16.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lille,0,61,7,2,1,4,6,4,0,0,10,1.0,,,,50.0,,,1,https://www.flashscore.com/match/CvbkNsIl/#/match-summary/match-statistics/1,55.0,0,1,1,0,10,13.0,36.0,1.16,3,1,68.0,8,6,1,0.12,12,16,3,0,6,10,,,1.0
29,16.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Rennes,0,35,2,0,2,0,8,1,1,3,3,1.0,1.0,150.0,128.0,50.0,,,16.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lille,0,65,11,5,4,2,3,4,2,0,8,0.0,0.0,,,38.0,,,2,https://www.flashscore.com/match/CvbkNsIl/#/match-summary/match-statistics/2,42.0,1,5,2,1,23,0.0,50.0,2.02,2,0,82.0,2,8,2,0.34,6,10,3,1,9,7,,,2.0
30,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Le Havre,0,50,7,3,2,2,6,2,2,0,7,1.0,,229.0,192.0,64.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Nice,0,50,6,2,4,0,7,1,1,2,6,1.0,,,,57.0,,,1,https://www.flashscore.com/match/tKk6JaHD/#/match-summary/match-statistics/1,57.0,0,1,3,0,10,22.0,11.0,0.37,5,4,72.0,7,6,4,0.37,8,14,7,0,2,7,,,1.0
31,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Le Havre,0,48,7,1,4,2,10,4,0,0,7,1.0,0.0,216.0,184.0,38.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Nice,0,52,3,1,0,2,7,1,2,1,10,1.0,1.0,,,67.0,,,2,https://www.flashscore.com/match/tKk6JaHD/#/match-summary/match-statistics/2,60.0,0,1,6,0,7,24.0,0.0,0.55,3,0,80.0,6,0,0,0.27,4,8,13,0,2,14,,,2.0
32,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lens,0,45,4,0,1,3,6,6,1,1,4,1.0,,236.0,201.0,88.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Strasbourg,0,55,7,1,4,2,4,2,0,0,6,0.0,,,,67.0,,,1,https://www.flashscore.com/match/ncEAUPPE/#/match-summary/match-statistics/1,71.0,0,0,2,0,10,15.0,22.0,0.37,3,2,85.0,9,2,1,0.25,6,12,13,0,6,18,,,1.0
33,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lens,0,64,3,0,2,1,9,1,1,2,8,3.0,1.0,320.0,278.0,33.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Strasbourg,0,36,6,4,2,0,8,1,0,0,9,2.0,0.0,,,56.0,,,2,https://www.flashscore.com/match/ncEAUPPE/#/match-summary/match-statistics/2,68.0,0,4,1,0,8,19.0,40.0,1.98,5,2,74.0,12,3,0,0.11,6,8,14,0,6,25,,,2.0
34,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Reims,0,58,7,2,2,3,0,0,1,1,8,,,258.0,233.0,0.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Angers,0,42,5,2,2,1,8,4,2,2,0,,,,,86.0,,,1,https://www.flashscore.com/match/YgnbLLn1/#/match-summary/match-statistics/1,81.0,0,1,2,1,8,25.0,7.0,0.30,3,5,68.0,7,7,1,0.50,4,19,11,0,4,10,,,1.0
35,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Reims,0,69,9,2,4,3,6,1,1,1,5,,,274.0,244.0,70.0,,,16.02.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Angers,0,31,5,1,4,0,5,0,1,2,6,,,,,64.0,,,2,https://www.flashscore.com/match/YgnbLLn1/#/match-summary/match-statistics/2,81.0,0,4,5,1,15,21.0,25.0,1.17,6,4,64.0,9,5,2,1.20,12,18,21,0,3,20,,,2.0
36,16.02.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Montpellier,0,38,5,1,0,4,5,2,1,2,6,2.0,,176.0,139.0,56.0,,,16.02.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lyon,0,62,4,3,0,1,6,0,0,0,5,0.0,,,,100.0,,,1,https://www.flashscore.com/match/f3RO6MX7/#/match-summary/match-statistics/1,72.0,0,1,2,1,3,,,0.20,4,3,61.0,15,5,2,1.02,12,5,18,0,2,15,,,1.0
37,16.02.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Montpellier,0,36,6,3,2,1,7,5,1,0,8,1.0,,140.0,115.0,50.0,,,16.02.2025 14:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 22",Lyon,0,64,5,3,1,1,8,4,0,3,7,1.0,,,,75.0,,,2,https://www.flashscore.com/match/f3RO6MX7/#/match-summary/match-statistics/2,76.0,0,2,1,1,14,8.0,50.0,0.75,2,5,77.0,4,4,0,0.30,9,12,9,0,5,17,0,1,2.0
38,21.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 23",Rennes,0,56,16,2,4,10,3,6,2,0,8,1.0,0.0,248.0,229.0,67.0,,,21.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 23",Reims,0,44,0,0,0,0,8,0,2,1,3,0.0,1.0,,,42.0,,,1,https://www.flashscore.com/match/fR5MLkbs/#/match-summary/match-statistics/1,92.0,0,0,10,2,4,33.0,50.0,0.00,4,6,58.0,6,7,0,1.81,9,10,42,0,0,21,,,1.0
39,21.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 23",Rennes,0,62,10,3,4,3,4,3,2,0,7,0.0,0.0,231.0,205.0,71.0,,,21.02.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 23",Reims,0,38,3,0,1,2,7,2,2,3,4,2.0,1.0,,,100.0,,,2,https://www.flashscore.com/match/fR5MLkbs/#/match-summary/match-statistics/2,83.0,0,0,6,2,4,42.0,0.0,0.18,8,4,69.0,10,2,0,0.57,7,12,21,0,3,8,,,2.0
40,16.03.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",PSG,0,58,9,3,2,4,3,4,2,1,4,1.0,,267.0,239.0,63.0,,,16.03.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Marseille,0,42,6,1,1,4,4,4,2,1,3,0.0,,,,62.0,,,1,https://www.flashscore.com/match/jk9J2Vhe/#/match-summary/match-statistics/1,88.0,0,0,6,1,8,38.0,14.0,0.26,3,3,67.0,8,3,4,1.76,9,6,17,0,2,12,,,1.0
41,16.03.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",PSG,0,62,7,2,4,1,6,1,2,0,3,,,344.0,315.0,67.0,,,16.03.2025 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Marseille,0,38,5,1,3,1,3,1,2,1,6,,,,,83.0,,,2,https://www.flashscore.com/match/jk9J2Vhe/#/match-summary/match-statistics/2,67.0,1,1,6,4,6,43.0,0.0,0.93,4,1,81.0,4,4,3,0.83,7,7,12,0,2,3,,,2.0
42,16.03.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Brest,0,72,6,0,1,5,8,1,0,1,5,0.0,,325.0,288.0,57.0,,,16.03.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Reims,0,28,5,1,2,2,5,2,1,0,8,2.0,,,,67.0,,,1,https://www.flashscore.com/match/QRmMMjpR/#/match-summary/match-statistics/1,70.0,1,1,1,0,7,11.0,33.0,0.46,5,5,47.0,9,1,1,0.16,5,5,5,1,4,28,,,1.0
43,16.03.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Brest,0,72,5,0,4,1,5,3,1,1,4,1.0,1.0,324.0,276.0,45.0,,,16.03.2025 16:15,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 26",Reims,0,28,7,1,3,3,4,2,0,0,5,1.0,0.0,,,100.0,,,2,https://www.flashscore.com/match/QRmMMjpR/#/match-summary/match-statistics/2,64.0,0,0,3,0,9,12.0,17.0,0.70,4,2,63.0,9,3,2,0.20,12,8,6,0,5,20,,,2.0
44,04.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Lille,0,73,8,1,3,4,5,2,0,1,3,1.0,,346.0,303.0,45.0,,,04.01.2025 18:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Nantes,1,27,3,2,1,0,3,0,1,1,5,2.0,,,,57.0,,,2,https://www.flashscore.com/match/vgbyE4S6/#/match-summary/match-statistics/2,77.0,0,1,6,1,9,38.0,0.0,0.96,8,2,52.0,12,3,1,0.71,8,7,17,0,2,16,,,2.0
45,04.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",St Etienne,0,61,9,1,7,1,3,3,1,0,10,,,308.0,271.0,33.0,,,04.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Reims,1,39,4,1,2,1,10,5,0,1,3,,,,,57.0,,,1,https://www.flashscore.com/match/xU1KHnTs/#/match-summary/match-statistics/1,76.0,1,2,8,3,13,17.0,9.0,0.82,3,1,76.0,10,7,1,1.04,11,15,16,0,3,10,,,1.0
46,04.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",St Etienne,3,45,5,3,0,2,7,3,0,0,9,2.0,,223.0,175.0,50.0,,,04.01.2025 16:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Reims,0,55,7,0,4,3,9,4,0,0,7,1.0,,,,75.0,,,2,https://www.flashscore.com/match/xU1KHnTs/#/match-summary/match-statistics/2,58.0,0,0,4,3,14,25.0,32.0,0.32,5,1,71.0,7,2,3,1.09,12,24,11,1,4,5,,,2.0
47,03.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Nice,3,49,4,3,0,1,3,0,3,1,5,1.0,,220.0,179.0,57.0,,,03.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Rennes,1,51,4,2,1,1,5,2,0,0,3,1.0,,,,43.0,,,1,https://www.flashscore.com/match/naL2UPCm/#/match-summary/match-statistics/1,53.0,0,1,4,3,10,17.0,0.0,0.42,11,0,73.0,11,7,2,0.52,10,7,7,0,2,6,,,1.0
48,03.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Nice,0,43,5,3,1,1,11,3,1,2,6,2.0,1.0,195.0,148.0,71.0,,,03.01.2025 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Rennes,1,57,6,3,2,1,6,1,0,3,11,2.0,0.0,,,100.0,,,2,https://www.flashscore.com/match/naL2UPCm/#/match-summary/match-statistics/2,61.0,1,2,3,0,8,14.0,0.0,1.02,9,2,78.0,13,6,3,0.26,8,9,12,0,3,12,,,2.0
49,18.12.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Monaco,0,41,6,2,2,2,4,0,2,5,7,2.0,,212.0,171.0,83.0,,,18.12.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",PSG,1,59,8,6,0,2,7,5,1,2,4,0.0,,,,100.0,,,1,https://www.flashscore.com/match/hOKf1Rr1/#/match-summary/match-statistics/1,67.0,0,1,3,1,14,0.0,20.0,0.94,9,3,78.0,2,2,2,0.34,17,9,10,1,6,7,,,1.0
50,18.12.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",Monaco,2,39,9,3,3,3,7,1,1,3,4,,,176.0,142.0,69.0,,,18.12.2024 20:00,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 16",PSG,3,61,9,6,3,0,4,4,0,1,7,,,,,25.0,,,2,https://www.flashscore.com/match/hOKf1Rr1/#/match-summary/match-statistics/2,66.0,0,3,8,4,16,40.0,50.0,0.82,5,1,75.0,10,5,5,1.64,9,16,22,1,4,8,0,1,2.0
51,15.12.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 15",PSG,2,66,7,3,2,2,3,3,1,1,5,2.0,,365.0,336.0,89.0,,,15.12.2024 19:45,"FOOTBALL
FRANCE: LIGUE 1 - ROUND 15",Lyon,1,34,3,2,0,1,5,0,0,1,3,2.0,,,,57.0,,,1,https://www.flashscore.com/match/W8Wo3mEl/#/match-summary/match-statistics/1,86.0,0,2,6,1,11,29.0,0.0,0.57,6,1,72.0,7,5,1,1.44,5,8,16,0,2,7,,,1.0
